  0.314159, -0.500000,  0.500000,  0.314159, -0.314159, -0.314159, -0.314159,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.303636, -0.495730,  0.491532,  0.308166, -0.265456, -0.405516, -0.284873,  0.005372,  0.313899, -0.251015,  0.143306, -0.080422,  0.000000
  0.293406, -0.491232,  0.483391,  0.302476, -0.222620, -0.481321, -0.265062,  0.010322,  0.628584, -0.485490,  0.292160, -0.149067,  0.000000
  0.283389, -0.486711,  0.475433,  0.297138, -0.184378, -0.545978, -0.251595,  0.014879,  0.941053, -0.710779,  0.442253, -0.211978,  0.000000
  0.273554, -0.482253,  0.467602,  0.292152, -0.149687, -0.602414, -0.242586,  0.019073,  1.249996, -0.929868,  0.591767, -0.271638,  0.000000
  0.263888, -0.477897,  0.459877,  0.287501, -0.117829, -0.652508, -0.236873,  0.022929,  1.554737, -1.144145,  0.739811, -0.329219,  0.000000
  0.254384, -0.473663,  0.452246,  0.283167, -0.088302, -0.697522, -0.233697,  0.026472,  1.854882, -1.354319,  0.885896, -0.385332,  0.000000
  0.245040, -0.469563,  0.444706,  0.279126, -0.060745, -0.738341, -0.232535,  0.029724,  2.150189, -1.560769,  1.029737, -0.440317,  0.000000
  0.235856, -0.465600,  0.437257,  0.275357, -0.034887, -0.775616, -0.233005,  0.032705,  2.440497, -1.763705,  1.171158, -0.494366,  0.000000
  0.226830, -0.461776,  0.429900,  0.271839, -0.010520, -0.809842, -0.234825,  0.035434,  2.725705, -1.963245,  1.310051, -0.547591,  0.000000
  0.217963, -0.458092,  0.422636,  0.268552,  0.012518, -0.841403, -0.237772,  0.037929,  3.005746, -2.159451,  1.446350, -0.600055,  0.000000
  0.209254, -0.454547,  0.415469,  0.265479,  0.034360, -0.870608, -0.241671,  0.040206,  3.280581, -2.352357,  1.580018, -0.651794,  0.000000
  0.200705, -0.451136,  0.408400,  0.262603,  0.055111, -0.897708, -0.246381,  0.042279,  3.550193, -2.541978,  1.711036, -0.702821,  0.000000
  0.192314, -0.447859,  0.401431,  0.259906,  0.074863, -0.922914, -0.251785,  0.044163,  3.814578, -2.728322,  1.839399, -0.753143,  0.000000
